Date,USD,AUS,CAN,SWF,DKK,EUR,GBP,HKD,IDR,JPY,KRW,MYR,NOK,NZD,SEK,SGD,THB,TWD,ZAR,AED,ARS,BRL,CNY,HUF,ILS,ISK,MXN,PHP,PKR,PLN,RUB,SAR,TRY,VEF,BHD
2009-11-12,46.62,43.031,44.164,45.803,9.2997,59.426,74.77,6.0252,0.0054,0.5504,4.0712,13.7285,8.2243,34.135,6.7599,33.59,1.3994,1.4354,6.2485,12.71,12.23,26.88,6.84,0.2555,,,3.5361,,0.553,16.75,1.612,12.45,31.41,,123.8545
2009-11-11,46.354,43.126,44.332,45.981,9.3338,59.0095,74.053,5.9813,0.0054,0.5452,4.0715,13.6855,8.2833,34.293,6.7876,33.43,1.3924,1.4354,6.2951,12.62,12.16,26.99,6.7909,0.2574,,,3.5206,,0.5477,16.81,1.6166,12.36,31.45,,122.95
2009-11-10,46.325,43.099,44.144,45.962,9.3264,59.4135,74.376,5.9774,0.0054,0.545,4.0507,13.717,8.2851,34.412,6.7804,33.37,1.3905,1.4434,6.2719,12.61,12.14,27.07,6.7859,0.2557,,,3.5051,,0.5425,16.61,1.6131,12.35,31.4,,122.8825
2009-11-09,46.37,43.114,43.884,45.99,9.3439,59.0455,74.249,5.9832,0.0055,0.5433,4.0642,13.766,8.2996,34.404,6.7729,33.425,1.3919,1.4316,6.2433,12.62,12.15,27.27,6.7921,0.2557,,,3.4949,,0.545,16.55,1.6126,12.37,31.47,,122.9925
2009-11-06,46.825,43.028,43.576,46.04,9.3431,59.075,74.562,6.042,0.0055,0.5435,4.0736,13.728,8.2249,33.995,6.6922,33.618,1.403,1.4306,6.2066,12.75,12.28,27.25,6.8584,0.2525,,,3.4909,,0.5411,16.4,1.6126,12.49,31.53,,124.203
2009-11-05,46.97,42.79,44.066,46.235,9.3903,59.134,74.469,6.0609,0.0055,0.539,4.0757,13.7225,8.2774,33.907,6.7233,33.668,1.4061,1.4351,6.1635,12.79,12.31,27.37,6.8795,0.2532,,,3.532,,0.5386,16.42,1.6185,12.52,31.62,,124.5875
2009-11-04,46.91,42.728,44.196,46.219,9.3793,58.985,74.785,6.053,0.0055,0.5398,4.0899,13.743,8.2665,34.094,6.6725,33.598,1.4039,1.4401,6.1401,12.77,12.29,27.26,6.8712,0.2533,,,3.5282,,0.5393,16.44,1.6097,12.51,31.46,,124.4245
2009-11-03,47.145,42.565,44.168,45.928,9.3224,59.2115,75.154,6.0833,0.0055,0.5415,4.0915,13.6655,8.1698,33.977,6.6303,33.675,1.409,1.4459,6.0119,12.84,12.35,27.01,6.9047,0.2505,,,3.5532,,0.5415,16.27,1.6082,12.57,31.34,,125.048
2009-11-02,46.825,42.276,43.455,45.808,9.2925,59.5125,75.477,6.0419,0.0055,0.5383,4.0464,13.751,8.1211,33.554,6.6354,33.43,1.4003,1.444,5.8733,12.75,12.26,26.52,6.8579,0.2476,,,3.5421,,0.5408,16.09,1.6012,12.49,31.13,,124.2025
2009-10-30,46.925,42.202,43.263,45.713,9.2824,59.423,75.809,6.0548,0.0055,0.541,4.0593,13.6585,8.1867,33.706,6.615,33.508,1.4026,1.449,6.0047,12.78,12.3,26.61,6.8729,0.2514,,,3.5482,,0.5392,16.25,1.6092,12.51,31.15,,124.4745
2009-10-29,46.78,42.839,43.836,45.946,9.3233,59.5725,76.09,6.0358,0.0055,0.5385,4.0157,13.7855,8.2884,34.299,6.713,33.472,1.3979,1.4375,6.0579,12.74,12.25,26.99,6.8512,0.2555,,,3.5777,,0.5408,16.44,1.6036,12.47,31.41,,124.093
2009-10-28,47.175,42.374,43.642,45.944,9.3251,60.1685,75.743,6.0869,0.0055,0.5371,4.0201,13.7975,8.2167,33.996,6.6809,33.615,1.4095,1.4375,5.987,12.84,12.35,26.54,6.9089,0.2523,,,3.542,,0.5421,16.21,1.6077,12.58,31.27,,125.1375
2009-10-27,46.945,43.006,44.084,45.923,9.3372,59.924,75.998,6.0573,0.0055,0.5416,4.0222,13.7815,8.2995,34.934,6.7301,33.602,1.4036,1.4417,6.1219,12.78,12.29,27.01,6.874,0.2579,,,3.5491,,0.5437,16.48,1.6036,12.52,31.41,,124.531
2009-10-26,46.575,42.697,43.599,45.725,9.302,60.128,75.537,6.0097,0.0056,0.5359,3.9832,13.747,8.2772,34.819,6.7891,33.32,1.393,1.4491,6.1384,12.68,12.2,26.88,6.8214,0.2577,,,3.5028,,0.5403,16.48,1.6036,12.42,31.25,,123.5495
2009-10-23,46.5,42.889,44.132,46.097,9.3733,60.501,75.731,6.0001,0.0055,0.5395,3.9775,13.7015,8.3627,35.085,6.8553,33.334,1.3895,1.4469,6.232,12.66,12.18,27.07,6.8097,0.2615,,,3.5541,,0.5435,16.71,1.6046,12.4,31.59,,123.339
2009-10-22,46.565,43.145,44.46,46.328,9.3997,59.493,75.684,6.0083,0.0055,0.5357,3.9994,13.7215,8.4197,35.31,6.8525,33.445,1.3931,1.4337,6.3011,12.68,12.19,27.1,6.8187,0.2643,,,3.6107,,0.5432,16.8,1.603,12.42,31.79,,123.5145
2009-10-21,46.345,42.968,44.434,46.05,9.3451,59.52,75.943,5.9799,0.0054,0.5369,4.0146,13.751,8.3336,35.166,6.7631,33.325,1.3863,1.4356,6.2695,12.64,12.14,26.75,6.7881,0.263,,,3.5829,,0.5427,16.71,1.5926,12.36,31.65,,122.931
2009-10-20,46.265,42.745,44.079,45.723,9.284,59.799,76.423,5.9696,0.0054,0.5422,3.9996,13.638,8.2715,34.69,6.6584,33.165,1.3848,1.4345,6.2863,12.6,12.11,26.39,6.7772,0.2612,,,3.5479,,0.5445,16.6,1.5852,12.34,31.57,,122.7235
2009-10-19,46.02,42.745,44.751,45.506,9.2509,59.69,75.958,5.9379,0.0055,0.5435,3.9928,13.7105,8.2822,34.8,6.6479,33.122,1.3801,1.4326,6.3109,12.53,12.04,26.81,6.7411,0.2605,,,3.5567,,0.5443,16.53,1.5722,12.27,31.68,,122.077
2009-10-16,46.225,42.367,44.595,45.39,9.2554,59.463,76.224,5.9646,0.0055,0.5383,3.9745,13.6895,8.2398,34.264,6.6477,33.2,1.383,1.4337,6.2894,12.59,12.11,27.07,6.7712,0.2581,,,3.5275,,0.5428,16.37,1.5716,12.33,31.64,,122.6175
2009-10-15,45.975,42.334,44.474,45.309,9.2308,59.642,76.898,5.9322,0.0055,0.5379,3.9552,13.649,8.2779,34.251,6.6384,33.077,1.3736,1.4241,6.3318,12.52,12.04,27.02,6.7338,0.2572,,,3.5095,,0.5424,16.41,1.566,12.26,31.82,,121.9525
2009-10-14,46.004,42.105,44.886,45.335,9.2226,60.04,76.888,5.9359,0.0055,0.5473,3.976,13.6825,8.299,34.047,6.6614,33.101,1.3784,1.4304,6.3576,12.52,12.03,27.05,6.7392,0.2571,,,3.5202,,0.5455,16.3,1.5661,12.27,31.85,,122.028
2009-10-13,46.405,42.191,44.977,45.419,9.263,60.2515,76.564,5.9876,0.0055,0.5439,3.9924,13.631,8.2699,34.298,6.6656,33.258,1.3946,1.4251,6.3316,12.63,12.14,26.95,6.7976,0.2561,,,3.5387,,0.545,16.32,1.5717,12.37,31.9,,123.0935
2009-10-12,46.345,42.038,44.773,45.131,9.1995,59.724,76.54,5.9799,0.0055,0.5448,4.0169,13.6885,8.215,33.998,6.636,33.132,1.3903,1.4271,6.3149,12.62,12.1,26.59,6.7921,0.2555,,,3.5027,,0.5411,16.23,1.5696,12.36,31.8,,122.9395
2009-10-09,46.515,42.043,44.617,45.077,9.2049,59.5315,77.062,6.0019,0.0055,0.5452,4.0108,13.6315,8.2491,34.142,6.6561,33.322,1.3958,1.4369,6.2828,12.66,12.15,26.68,6.8148,0.253,,,3.5035,,0.5414,16.08,1.5705,12.4,31.74,,123.387
2009-10-08,46.225,41.896,43.959,45.036,9.1859,59.4485,76.865,5.9644,0.0055,0.5471,4.0011,13.6505,8.1944,34.317,6.6412,33.275,1.3875,1.4382,6.3028,12.59,12.05,26.59,6.7714,0.2532,,,3.4885,,0.5421,16.14,1.5636,12.33,31.64,,122.614
2009-10-07,46.65,41.579,43.943,45.157,9.2063,60.1225,77.024,6.0192,0.0056,0.5477,4.0213,13.6145,8.1986,34.381,6.6721,33.317,1.3969,1.4399,6.2786,12.7,12.17,26.68,6.8337,0.2542,,,3.4896,,0.5377,16.23,1.5682,12.44,31.73,,123.7415
2009-10-06,46.765,41.649,44.133,45.532,9.2459,60.5415,77.183,6.0341,0.0056,0.5459,4.0258,13.702,8.2172,34.361,6.7447,33.361,1.4024,1.4403,6.2924,12.73,12.18,26.64,6.8505,0.2579,,,3.4716,,0.5367,16.48,1.5674,12.47,31.82,,124.0465
2009-10-05,47.415,41.605,44.29,45.944,9.3316,60.679,76.86,6.1178,0.0056,0.5425,4.021,13.6885,8.2727,34.656,6.7728,33.645,1.4179,1.4549,6.335,12.91,12.35,26.94,6.9458,0.2602,,,3.4826,,0.5411,16.56,1.5804,12.64,32.0,,125.7775
2009-10-02,47.63,41.212,44.12,45.998,9.3248,60.891,77.871,6.1458,0.0056,0.542,4.018,13.768,8.2105,34.099,6.7661,33.637,1.4224,1.4577,6.2364,12.97,12.38,26.73,6.9772,0.2594,,,3.5008,,0.543,16.42,1.5781,12.7,31.9,,126.3445
2009-10-01,47.72,41.526,44.024,45.828,9.3197,60.9495,77.376,6.1574,0.0056,0.5419,4.0133,13.7925,8.2078,34.138,6.776,33.741,1.4243,1.476,6.1876,12.99,12.42,26.7,6.9904,0.2558,,,3.4668,,0.5479,16.3,1.5856,12.72,31.82,,126.587
2009-09-30,47.735,42.181,44.669,46.078,9.3837,60.932,77.722,6.1593,0.0056,0.5443,4.0187,13.81,8.2741,34.546,6.855,33.877,1.4275,1.4748,6.3522,13.0,12.42,27.01,6.9926,0.2595,,,3.5351,,0.5504,16.6,1.5897,12.73,32.17,,126.623
2009-09-29,48.135,41.916,44.372,46.447,9.4351,61.946,77.422,6.2109,0.0056,0.5436,3.9874,13.722,8.2308,34.395,6.8655,33.946,1.4315,1.4841,6.4886,13.11,12.53,26.92,7.0496,0.2601,,,3.5578,,0.5508,16.57,1.5982,12.84,32.26,,127.684
2009-09-28,47.754,41.698,44.023,46.258,9.3812,61.807,77.084,6.1617,0.0056,0.5429,3.9903,13.809,8.1952,34.211,6.84,33.656,1.4227,1.492,6.4186,13.0,12.43,26.73,6.9948,0.2592,,,3.5284,,0.5457,16.64,1.5849,12.73,32.01,,126.671
2009-09-25,47.945,41.628,43.936,46.653,9.4676,61.9635,77.333,6.1861,0.0056,0.5395,4.0116,13.8285,8.2591,34.484,6.9073,33.855,1.4284,1.4827,6.4693,13.05,12.5,26.77,7.0213,0.2619,,,3.5341,,0.5465,16.74,1.5916,12.78,32.25,,127.1835
2009-09-24,47.895,41.415,43.967,46.525,9.4328,61.757,76.799,6.1797,0.0057,0.5382,4.0164,13.8495,8.2174,34.284,6.9169,33.743,1.4255,1.4732,6.4122,13.04,12.48,26.61,7.0157,0.2592,,,3.5446,,0.5544,16.77,1.5916,12.77,32.18,,127.051
2009-09-23,47.995,41.718,44.638,46.719,9.4996,60.989,77.523,6.1924,0.0056,0.5423,4.0164,13.786,8.2729,34.516,6.9971,33.943,1.431,1.4798,6.4748,13.07,12.51,26.69,7.0311,0.2606,,,3.5888,,0.5549,16.91,1.5982,12.8,32.36,,127.313
2009-09-22,47.925,41.894,44.889,46.856,9.5349,61.1545,77.688,6.19,0.0056,0.5464,4.0133,13.786,8.2114,34.48,7.0435,33.965,1.4274,1.4787,6.5001,13.06,12.5,26.76,7.0273,0.2618,,,3.593,,0.5522,17.05,1.5907,12.79,32.47,,127.263
2009-09-21,47.975,41.393,44.485,46.46,9.4602,61.4225,77.826,6.1898,0.0056,0.5405,3.9968,13.796,8.1149,33.904,6.9473,33.823,1.4225,1.4833,6.4245,13.06,12.51,26.3,7.0253,0.2597,,,3.5841,,0.5587,16.88,1.5798,12.79,32.17,,127.263
2009-09-18,48.01,41.651,44.909,46.611,9.4918,61.353,77.933,6.1943,0.0057,0.545,4.0015,13.8625,8.1758,34.049,6.9916,33.929,1.4244,1.4836,6.4619,13.07,12.51,26.54,7.0312,0.2604,,,3.6149,,0.5565,17.1,1.5858,12.8,32.41,,127.356
2009-09-17,48.11,41.978,45.146,46.777,9.5298,61.3285,77.721,6.2075,0.0058,0.5472,4.0141,13.831,8.228,34.197,6.9983,34.028,1.4267,1.4802,6.5053,13.1,12.55,26.65,7.0475,0.2616,,,3.6235,,0.5596,17.13,1.5867,12.83,32.71,,127.621
2009-09-16,48.145,42.05,45.143,46.661,9.5206,60.8145,77.4,6.2122,0.0058,0.5504,4.059,13.836,8.2405,34.328,7.0105,34.11,1.4274,1.4811,6.5776,13.11,12.58,26.73,7.054,0.2626,,,3.6516,,0.5583,17.19,1.5751,12.84,32.77,,127.714
2009-09-15,48.46,41.831,45.167,46.835,9.5464,61.0675,76.763,6.2528,0.0058,0.5524,4.0597,13.877,8.2373,34.152,6.9714,34.141,1.429,1.4842,6.5713,13.19,12.65,26.89,7.0962,0.2624,,,3.6435,,0.5599,17.11,1.5747,12.92,32.8,,128.55
2009-09-14,48.68,41.94,44.926,47.056,9.5658,61.112,77.156,6.2812,0.0058,0.5514,4.0546,13.8625,8.2404,34.122,6.9797,34.195,1.4339,1.4857,6.5253,13.27,12.67,26.88,7.1285,0.2606,,,3.6422,,0.5699,16.99,1.5804,12.98,32.59,,129.133
2009-09-11,48.31,41.814,44.964,46.625,9.477,61.737,77.458,6.247,0.0058,0.548,4.0613,13.857,8.1456,34.254,6.9165,34.052,1.4261,1.4872,6.5066,13.18,12.56,26.43,7.0901,0.2585,,,3.6277,,0.5655,16.93,1.5755,12.91,32.44,,128.43
2009-09-10,48.415,41.819,44.922,46.609,9.482,61.6925,77.275,6.2466,0.0059,0.5441,4.0461,13.858,8.1436,34.084,6.9197,33.978,1.4229,1.4921,6.3998,13.18,12.56,26.73,7.0893,0.2605,,,3.6204,,0.5696,17.03,1.5672,12.91,32.36,,128.43
2009-09-09,48.455,41.809,44.909,46.56,9.4809,61.6445,76.892,6.2517,0.0059,0.5458,4.0316,13.799,8.2232,33.769,6.9158,34.004,1.4243,1.4833,6.4202,13.19,12.57,26.44,7.0957,0.2599,,,3.599,,0.571,17.11,1.5616,12.92,32.31,,128.533
2009-09-08,48.325,41.637,44.768,46.147,9.4017,62.48,76.052,6.2354,0.0058,0.549,4.0498,13.822,8.1637,33.63,6.8579,33.88,1.4201,1.4827,6.4228,13.16,12.55,26.42,7.0779,0.2589,,,3.6178,,0.5751,17.11,1.5461,12.89,32.53,,128.1745
2009-09-07,48.585,41.555,45.078,45.841,9.3578,62.72,75.83,6.2687,0.0059,0.5471,4.0502,13.835,8.1104,33.653,6.8204,33.876,1.4271,1.4821,6.4095,13.23,12.62,26.35,7.1145,0.2564,,,3.638,,0.5742,16.99,1.5425,12.95,32.64,,128.871
2009-09-04,48.775,41.496,44.82,45.992,9.3672,62.2885,77.4,6.2931,0.0058,0.5448,4.0613,13.839,8.1219,33.523,6.82,33.924,1.4318,1.4792,6.4153,13.28,12.68,26.46,7.1415,0.2559,,,3.6494,,0.5821,17.06,1.5439,13.01,32.7,,129.385
2009-09-03,48.825,41.03,44.288,45.977,9.3511,61.7735,76.94,6.2991,0.0058,0.5455,4.1093,13.837,8.0628,33.118,6.748,33.904,1.4337,1.4787,6.3887,13.29,12.68,26.25,7.148,0.2539,,,3.608,,0.5772,16.88,1.5372,13.02,32.45,,129.518
2009-09-02,48.975,40.825,44.315,46.166,9.3858,61.764,75.819,6.3183,0.0058,0.5436,4.0851,13.937,8.0426,32.936,6.7798,33.954,1.4381,1.4846,6.2755,13.33,12.73,25.98,7.1698,0.2535,,,3.5869,,0.5813,16.83,1.5318,13.06,32.4,,129.9125
2009-09-01,49.155,40.617,44.539,46.116,9.3898,61.8335,75.51,6.3418,0.0058,0.5446,4.1136,13.8265,8.0611,33.189,6.753,34.038,1.4449,1.4863,6.2183,13.38,12.76,25.69,7.1967,0.2525,,,3.5941,,0.5855,16.74,1.5398,13.11,32.39,,130.393
2009-08-31,48.69,41.114,44.478,45.977,9.3744,61.8485,75.608,6.2819,0.0058,0.5411,4.0955,13.7825,8.0903,33.394,6.8378,33.781,1.4312,1.4902,6.2587,13.26,12.65,25.9,7.1284,0.2561,,,3.6439,,0.5856,17.02,1.5311,12.98,32.45,,129.16
2009-08-28,48.535,40.874,44.46,45.801,9.3239,61.205,74.801,6.2615,0.0057,0.5414,4.088,13.808,8.0363,33.207,6.8199,33.653,1.4268,1.4952,6.2604,13.21,12.6,25.8,7.106,0.2557,,,3.6616,,0.5884,16.97,1.5343,12.94,32.38,,128.7485
2009-08-27,48.79,40.972,44.871,46.094,9.4032,61.6005,73.514,6.2947,0.0058,0.5425,4.0823,13.878,8.0884,33.555,6.8588,33.826,1.434,1.4794,6.2672,13.28,12.68,26.14,7.1416,0.2596,,,3.6858,,0.5927,16.99,1.544,13.01,32.53,,129.425
2009-08-26,48.905,40.466,44.542,45.791,9.3643,61.946,73.9,6.3095,0.0058,0.5444,4.0903,13.8375,8.0555,33.304,6.8567,33.849,1.4378,1.4754,6.2177,13.31,12.7,26.28,7.1592,0.2593,,,3.719,,0.5902,16.91,1.5487,13.04,32.45,,129.7265
2009-08-25,48.7,40.638,44.8,45.882,9.3552,61.922,73.218,6.2835,0.0058,0.5409,4.0884,13.827,8.0476,33.32,6.894,33.754,1.4313,1.4829,6.2197,13.26,12.65,26.16,7.1288,0.2611,,,3.7428,,0.5898,17.06,1.5547,12.99,32.61,,129.1825
2009-08-24,48.525,40.674,45.066,45.727,9.3262,62.1075,73.663,6.2613,0.0058,0.5421,4.0873,13.7545,8.0875,33.23,6.8805,33.593,1.4265,1.4824,6.2292,13.21,12.6,26.35,7.1035,0.2591,,,3.7536,,0.5904,16.89,1.5446,12.94,32.41,,128.719
2009-08-21,48.42,40.431,44.795,45.764,9.3187,61.6815,74.3,6.2483,0.0058,0.5368,4.1093,13.733,8.0674,33.078,6.8841,33.62,1.4234,1.4797,6.2013,13.19,12.58,26.46,7.0894,0.2585,,,3.774,,0.5879,16.89,1.5296,12.91,32.61,,128.467
2009-08-20,48.43,40.258,44.519,45.549,9.2707,61.802,74.463,6.2479,0.0059,0.5333,4.1093,13.708,8.0408,32.831,6.7697,33.623,1.4232,1.4765,6.1178,13.19,12.59,26.29,7.0889,0.2557,,,3.7586,,0.5882,16.66,1.5227,12.92,32.48,,128.467
2009-08-19,48.615,40.311,44.413,45.642,9.2982,60.926,74.441,6.2717,0.0059,0.5343,4.0991,13.774,8.0217,32.811,6.7718,33.56,1.428,1.4736,6.0677,13.24,12.63,26.43,7.1136,0.2545,,,3.7734,,0.5897,16.65,1.5261,12.96,32.45,,128.949
2009-08-18,48.725,40.276,44.233,45.292,9.254,61.6985,75.582,6.286,0.0058,0.5347,4.0743,13.7815,7.9772,32.855,6.7292,33.624,1.4307,1.47,6.0785,13.27,12.68,26.41,7.1299,0.2537,,,3.7697,,0.5907,16.51,1.5253,12.99,32.61,,129.2405
2009-08-17,48.82,40.069,44.095,45.252,9.2368,61.811,75.924,6.2987,0.0058,0.5333,4.0782,13.703,7.9017,32.622,6.6861,33.627,1.4327,1.4748,5.982,13.29,12.71,25.95,7.1414,0.2509,,,3.7489,,0.5911,16.43,1.5137,13.02,32.4,,129.493
2009-08-14,48.2,40.134,43.888,44.962,9.1976,61.6125,76.13,6.2189,0.0057,0.534,4.0568,13.6865,7.9266,32.684,6.7,33.395,1.4162,1.4788,5.9598,13.12,12.55,26.06,7.0526,0.2519,,,3.7519,,0.5872,16.52,1.5209,12.85,32.33,,127.8565
2009-08-13,48.02,40.474,44.195,44.883,9.2167,62.1045,76.398,6.1956,0.0057,0.5343,4.0602,13.6325,7.9443,32.62,6.7135,33.303,1.4105,1.4796,5.9983,13.07,12.52,26.35,7.0271,0.2545,,,3.7333,,0.5828,16.64,1.5112,12.8,32.49,,127.372
2009-08-12,48.13,40.099,44.227,44.683,9.1797,61.947,76.823,6.2095,0.0057,0.5363,4.071,13.6435,7.8974,32.271,6.6709,33.319,1.4121,1.4635,5.9637,13.1,12.56,26.16,7.0417,0.2536,,,3.7151,,0.5855,16.47,1.4855,12.83,32.22,,127.671
2009-08-11,47.895,39.705,43.492,44.27,9.1041,61.9935,75.847,6.1795,0.0057,0.5341,4.0671,13.627,7.6804,32.008,6.5496,33.075,1.4064,1.4603,5.9056,13.04,12.5,25.9,7.0062,0.2485,,,3.6782,,0.5865,16.24,1.4855,12.77,31.91,,127.0375
2009-08-10,47.755,39.962,43.882,44.0,9.0691,61.6095,76.494,6.1617,0.0057,0.5357,4.0625,13.6235,7.692,32.33,6.5877,33.055,1.4032,1.4653,5.9032,13.0,12.48,25.95,6.9875,0.2501,,,3.6934,,0.5867,16.4,1.4992,12.73,32.22,,126.676
2009-08-07,47.69,39.924,44.102,44.117,9.0886,61.841,76.907,6.1531,0.0057,0.5391,4.0811,13.6385,7.8005,32.043,6.6502,33.103,1.4026,1.4546,5.97,12.98,12.46,26.2,6.9806,0.252,,,3.6805,,0.5853,16.54,1.5064,12.72,32.58,,126.504
2009-08-06,47.605,39.941,44.158,44.678,9.1721,61.928,78.453,6.1423,0.0056,0.5393,4.0742,13.5625,7.8355,31.881,6.6469,33.123,1.4009,1.4562,5.9063,12.96,12.44,25.89,6.9687,0.2522,,,3.6493,,0.5956,16.34,1.5188,12.69,32.2,,126.2785
2009-08-05,47.435,39.862,44.334,44.678,9.1814,61.5575,78.463,6.1205,0.0057,0.5365,4.0711,13.5845,7.8833,31.923,6.6491,33.084,1.3958,1.4561,6.0045,12.91,12.4,26.15,6.9442,0.2551,,,3.638,,0.6,16.62,1.5213,12.65,32.39,,125.8275
2009-08-04,47.47,40.081,44.259,44.746,9.1815,61.6385,77.79,6.1251,0.0057,0.5334,4.0712,13.4925,7.8469,32.002,6.6597,33.12,1.3968,1.4538,6.0551,12.92,12.42,26.13,6.949,0.2577,,,3.6105,,0.5933,16.66,1.5267,12.66,32.48,,125.92
2009-08-03,47.325,39.847,44.395,44.678,9.1662,61.522,78.117,6.1065,0.0057,0.5341,4.0495,13.577,7.8666,31.623,6.6862,33.03,1.3919,1.4506,6.0982,12.88,12.37,25.93,6.9271,0.2577,,,3.6098,,0.5972,16.74,1.5288,12.62,32.54,,125.5355
2009-07-31,47.825,39.95,44.367,44.757,9.1519,60.9945,79.122,6.1709,0.0057,0.5379,4.0608,13.6655,7.8134,31.651,6.6521,33.246,1.4056,1.453,6.1623,13.02,12.49,25.64,7.0001,0.2561,,,3.6303,,0.5812,16.42,1.52,12.75,32.51,,126.862
2009-07-30,48.26,39.834,44.549,44.388,9.1217,61.106,79.377,6.2271,0.0057,0.5388,4.0076,13.662,7.7483,31.463,6.5047,33.416,1.4169,1.4486,6.1646,13.14,12.6,25.63,7.0635,0.2532,,,3.6399,,0.5836,16.32,1.5318,12.87,32.66,,128.009
2009-07-29,48.275,39.436,44.254,44.37,9.1021,61.202,79.899,6.2291,0.0058,0.5571,4.0188,13.741,7.7074,31.434,6.4349,33.343,1.4186,1.4576,6.1216,13.14,12.63,25.49,7.0665,0.2514,,,3.6394,,0.5815,16.14,1.5281,12.87,32.2,,128.0385
2009-07-28,48.225,39.885,44.63,44.861,9.1826,60.7625,80.662,6.2222,0.0058,0.5534,4.0462,13.692,7.7789,31.739,6.4581,33.465,1.4196,1.4704,6.1358,13.13,12.64,25.64,7.0601,0.254,,,3.6496,,0.5778,16.35,1.5513,12.86,32.59,,127.926
2009-07-27,48.175,39.641,44.567,45.023,9.2172,60.942,80.677,6.216,0.0058,0.5499,4.02,13.6255,7.7891,31.654,6.5186,33.46,1.4173,1.468,6.1905,13.12,12.65,25.71,7.0522,0.2573,,,3.6311,,0.572,16.49,1.5693,12.85,32.65,,127.7785
2009-07-24,48.09,39.306,44.251,44.865,9.1768,61.101,80.623,6.2051,0.0058,0.5531,4.0184,13.6215,7.6974,31.539,6.4108,33.394,1.4154,1.472,6.2056,13.11,12.63,25.37,7.0396,0.2569,,,3.6418,,0.5723,16.29,1.552,12.82,32.53,,127.5695
2009-07-23,48.22,39.212,44.234,44.891,9.1723,60.5565,80.137,6.2218,0.0058,0.5543,4.006,13.628,7.6729,31.553,6.4202,33.433,1.4188,1.4657,6.2348,13.13,12.67,25.39,7.0591,0.2539,,,3.6391,,0.5669,16.15,1.543,12.86,32.45,,127.9025
2009-07-22,48.42,39.493,44.026,45.388,9.2398,60.982,79.688,6.2474,0.0058,0.5587,3.9958,13.615,7.6753,31.885,6.3711,33.578,1.4235,1.4648,6.2684,13.18,12.72,25.42,7.0885,0.2528,,,3.6543,,0.571,16.16,1.5524,12.91,32.51,,128.4365
2009-07-21,48.225,39.402,43.68,45.212,9.2061,60.858,79.424,6.2224,0.0056,0.5528,3.9636,13.5875,7.6702,31.701,6.3281,33.466,1.418,1.4719,6.1808,13.13,12.67,25.43,7.0597,0.2516,,,3.6226,,0.5776,16.05,1.556,12.86,31.98,,127.916
2009-07-20,48.12,39.258,43.479,45.052,9.1934,60.534,79.959,6.209,0.0057,0.5514,3.9999,13.6225,7.6351,31.608,6.23,33.394,1.4151,1.4745,6.1444,13.1,12.64,25.37,7.0446,0.2512,,,3.6208,,0.5834,16.11,1.5507,12.83,31.97,,127.6405
2009-07-17,48.57,38.975,43.621,45.112,9.1949,61.0885,79.731,6.267,0.0057,0.5544,3.965,13.6145,7.5957,31.308,6.2052,33.476,1.4263,1.4708,6.0354,13.22,12.76,25.22,7.1098,0.2488,,,3.642,,0.5913,15.78,1.528,12.95,31.84,,128.835
2009-07-16,48.625,39.165,43.499,45.3,9.2352,60.515,79.672,6.274,0.0056,0.5528,3.9716,13.6315,7.6322,31.507,6.2409,33.516,1.4268,1.4682,6.0242,13.24,12.78,25.19,7.1181,0.251,,,3.5873,,0.591,15.94,1.5378,12.97,31.9,,128.977
2009-07-15,48.575,39.074,43.614,45.199,9.2036,59.7155,79.442,6.2675,0.0056,0.5592,3.9381,13.629,7.6083,31.561,6.2566,33.474,1.426,1.4785,5.984,13.22,12.76,25.11,7.1102,0.2511,,,3.5842,,0.594,15.99,1.5253,12.95,31.78,,128.853
2009-07-14,48.88,38.843,43.127,44.902,9.1717,59.857,79.248,6.3066,0.0056,0.5544,3.9277,13.584,7.5766,31.317,6.1984,33.502,1.4318,1.4787,5.9184,13.31,12.84,24.93,7.1537,0.2483,,,3.5587,,0.594,15.87,1.5164,13.03,31.67,,129.66
2009-07-13,48.93,38.322,42.491,45.178,9.1865,59.8315,78.964,6.313,0.0056,0.5494,3.9331,13.6325,7.533,30.958,6.2129,33.491,1.4324,1.4773,5.9446,13.32,12.86,24.72,7.1611,0.2471,,,3.5686,,0.5938,15.57,1.4937,13.05,31.68,,129.7895
2009-07-10,48.77,37.98,41.904,44.886,9.1275,60.3345,79.401,6.2925,0.0056,0.5545,3.9312,13.6305,7.487,30.605,6.1576,33.347,1.4317,1.4758,5.9205,13.28,12.83,24.45,7.1378,0.2458,,,3.5628,,0.5971,15.54,1.4906,13.0,31.45,,129.362
2009-07-09,48.58,38.07,41.816,45.042,9.1517,60.083,79.424,6.2679,0.0056,0.5545,3.9312,13.701,7.4856,30.605,6.2039,33.304,1.4257,1.4763,5.9828,13.23,12.77,24.41,7.1109,0.248,,,3.5846,,0.5992,15.66,1.5299,12.95,31.49,,128.861
2009-07-08,48.81,37.998,41.805,44.754,9.0935,60.1325,79.576,6.2974,0.0056,0.5583,3.9154,13.6535,7.436,30.543,6.1214,33.361,1.4323,1.4756,5.9492,13.29,12.82,24.37,7.1435,0.2432,,,3.6089,,0.5966,15.31,1.5321,13.01,31.23,,129.475
